productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
5,92.95,Gintaras Gintaraitis,Zarasai,atšauktas,4.99,2018-10-05,14:57,internetu,5
3,29.97,Vaida Vaidaitė,Šilutė,pristatytas,9.99,2018-01-14,13:26,internetu,5
10,224.90,Viktorija Viktorienė,Klaipėda,pristatytas,0.00,2019-10-06,9:9,parduotuvėje,5
4,139.96,Petras Petraitis,Ukmergė,pristatytas,2.99,2018-05-12,10:11,parduotuvėje,5
4,70.96,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2019-11-01,13:18,internetu,5
1,14.99,Jolanta Jolantaitė,Šilutė,pristatytas,0.00,2019-12-01,15:40,internetu,5
5,51.95,Gintautas Gintautas,Alytus,patvirtintas,2.99,2017-09-26,12:3,parduotuvėje,3
1,29.99,Jolanta Jolantaitė,Telšiai,išsiųstas,9.99,2023-07-07,8:20,internetu,5
4,59.96,Ona Onaitė,Marijampolė,pristatytas,19.99,2021-10-12,9:6,internetu,5
5,44.95,Marius Marius,Zarasai,išsiųstas,2.99,2016-03-01,13:8,internetu,5
3,54.97,Marius Marius,Kaišiadorys,patvirtintas,2.99,2018-11-21,8:33,internetu,3
3,25.97,Aurimas Aurimaitė,Mažeikiai,pristatytas,2.99,2022-01-06,9:57,internetu,5
4,73.96,Ona Onaitė,Klaipėda,pristatytas,0.00,2023-07-14,9:48,internetu,2
5,102.95,Petras Petraitis,Švenčionys,pristatytas,2.99,2018-04-13,14:31,internetu,5
3,47.97,Giedrė Giedrytė,Šilutė,pristatytas,2.99,2019-12-27,14:38,internetu,5
1,4.99,Giedrius Giedraitis,Kėdainiai,pristatytas,0.00,2016-03-07,11:47,parduotuvėje,4
3,21.97,Asta Astaitė,Kaišiadorys,naujas,0.00,2020-10-07,13:36,parduotuvėje,5
3,28.97,Jurgis Jurgis,Klaipėda,pristatytas,19.99,2020-11-20,8:42,internetu,2
4,37.96,Aurimas Aurimaitė,Kaišiadorys,pristatytas,19.99,2018-05-29,15:6,internetu,5
4,40.96,Inga Ingaitė,Klaipėda,naujas,2.99,2016-10-17,9:36,internetu,3
1,49.99,Laima Laimaitė,Rokiškis,pristatytas,2.99,2023-10-14,8:26,internetu,5
4,75.96,Asta Astaitė,Lazdijai,pristatytas,2.99,2018-09-15,15:18,internetu,5
4,119.96,Aurimas Aurimaitė,Zarasai,pristatytas,9.99,2018-08-07,13:36,parduotuvėje,5
3,74.97,Laima Laimaitė,Klaipėda,atšauktas,2.99,2020-10-24,11:21,parduotuvėje,5
4,24.96,Aldona Aldonaitė,Kėdainiai,pristatytas,0.00,2024-05-07,11:33,internetu,5
2,19.98,Jolanta Jolantaitė,Vilnius,pristatytas,2.99,2017-09-13,15:14,parduotuvėje,4
1,9.99,Aurimas Aurimaitė,Kėdainiai,pristatytas,2.99,2016-10-28,14:44,parduotuvėje,3
3,105.97,Bronius Bronius,Panevėžys,pristatytas,0.00,2023-12-27,15:7,internetu,5
4,49.96,Vaidas Vaidas,Kaišiadorys,pristatytas,19.99,2015-12-21,8:26,internetu,4
4,30.96,Kazimieras Kazimieraitis,Grigiškės,pristatytas,2.99,2020-09-14,11:56,parduotuvėje,4
5,122.95,Jolanta Jolantaitė,Kybartai,patvirtintas,19.99,2017-03-18,8:25,parduotuvėje,3
4,30.96,Jonas Jonaitis,Mažeikiai,pristatytas,2.99,2015-07-26,12:43,internetu,1
1,4.99,Aurimas Aurimaitė,Šilutė,pristatytas,2.99,2023-09-13,10:9,parduotuvėje,5
2,64.98,Aurimas Aurimaitė,Ignalina,pristatytas,9.99,2014-11-12,9:29,internetu,2
2,10.98,Antanas Antanaitis,Šilutė,pristatytas,2.99,2019-09-15,10:49,internetu,4
4,42.96,Asta Astaitė,Kupiškis,naujas,19.99,2023-06-16,9:20,internetu,2
1,29.99,Vilma Vilmaitė,Kaišiadorys,pristatytas,4.99,2021-10-20,15:32,internetu,2
1,49.99,Jolanta Jolantaitė,Utena,pristatytas,2.99,2015-11-22,12:31,parduotuvėje,4
4,74.96,Laima Laimaitė,Kaišiadorys,pristatytas,2.99,2020-01-09,12:18,internetu,5
1,29.99,Dalia Dalinskaitė,Elektrėnai,pristatytas,2.99,2015-01-09,9:21,internetu,5
1,49.99,Aurimas Aurimaitė,Visaginas,pristatytas,4.99,2019-03-11,12:55,parduotuvėje,3
2,11.98,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2021-01-22,15:28,internetu,5
4,69.96,Laima Laimaitė,Radviliškis,pristatytas,19.99,2024-04-07,14:8,internetu,1
1,7.99,Giedrius Giedraitis,Zarasai,patvirtintas,0.00,2019-08-05,8:40,internetu,3
1,9.99,Rimantas Rimantėlis,Kaišiadorys,pristatytas,2.99,2015-09-09,10:9,internetu,5
3,39.97,Aidas Aidaitis,Širvintos,pristatytas,9.99,2023-06-27,8:0,internetu,3
5,56.95,Petras Petraitis,Šilutė,išsiųstas,19.99,2015-03-26,12:41,internetu,2
5,86.95,Viktorija Viktorienė,Palanga,pristatytas,19.99,2016-09-10,14:45,internetu,4
1,7.99,Jonas Jonaitis,Kaunas,pristatytas,2.99,2015-02-15,11:26,parduotuvėje,4
2,19.98,Marius Marius,Kelmė,naujas,2.99,2017-06-23,10:31,internetu,2
5,65.95,Aurimas Aurimaitė,Kretinga,pristatytas,4.99,2017-09-10,11:22,internetu,3
4,70.96,Marius Marius,Kelmė,pristatytas,9.99,2023-03-28,14:3,parduotuvėje,5
2,35.98,Ona Onaitė,Kėdainiai,pristatytas,2.99,2020-03-20,15:51,parduotuvėje,4
5,41.95,Aurimas Aurimaitė,Šalčininkai,patvirtintas,2.99,2019-04-18,9:45,parduotuvėje,5
5,104.95,Aldona Aldonaitė,Šilutė,pristatytas,2.99,2015-05-14,8:30,internetu,5
3,32.97,Giedrius Giedraitis,Marijampolė,pristatytas,19.99,2023-06-13,11:19,internetu,4
6,64.94,Jolanta Jolantaitė,Vilnius,pristatytas,0.00,2015-12-09,9:59,internetu,4
4,44.96,Jolanta Jolantaitė,Kėdainiai,pristatytas,0.00,2018-08-20,9:18,parduotuvėje,5
1,7.99,Marius Marius,Šalčininkai,pristatytas,2.99,2022-09-09,8:52,internetu,5
2,19.98,Vilma Vilmaitė,Lazdijai,pristatytas,19.99,2018-12-30,14:46,internetu,4
3,69.97,Gintaras Gintaraitis,Šalčininkai,pristatytas,4.99,2022-08-29,15:36,internetu,2
2,10.98,Vaida Vaidaitė,Elektrėnai,pristatytas,2.99,2020-05-12,11:38,internetu,5
1,49.99,Rimantas Rimantėlis,Šilutė,pristatytas,2.99,2021-04-17,8:5,internetu,1
2,17.98,Jolanta Jolantaitė,Kupiškis,pristatytas,2.99,2018-12-23,15:26,parduotuvėje,5
5,46.95,Aldona Aldonaitė,Neringa,pristatytas,4.99,2016-02-27,10:49,parduotuvėje,4
3,22.97,Aurimas Aurimaitė,Kėdainiai,pristatytas,2.99,2016-10-31,15:30,internetu,1
4,42.96,Marius Marius,Širvintos,naujas,9.99,2017-04-23,13:16,internetu,5
3,32.97,Vaidas Vaidas,Kazlų Rūda,pristatytas,4.99,2021-03-30,8:43,internetu,5
3,65.97,Inga Ingaitė,Kaišiadorys,pristatytas,4.99,2022-04-03,8:52,internetu,4
4,37.96,Petras Petraitis,Ignalina,pristatytas,2.99,2021-08-05,15:30,internetu,5
2,17.98,Giedrius Giedraitis,Kupiškis,naujas,19.99,2021-02-18,12:11,parduotuvėje,5
5,118.95,Aurimas Aurimaitė,Kaišiadorys,pristatytas,2.99,2020-11-03,10:5,internetu,5
2,99.98,Gintautas Gintautas,Šilutė,pristatytas,0.00,2020-03-21,14:10,internetu,4
2,44.98,Vaidas Vaidas,Joniškis,pristatytas,2.99,2018-06-07,9:40,internetu,5
2,54.98,Marius Marius,Zarasai,patvirtintas,2.99,2017-06-18,12:15,internetu,5
2,79.98,Aurimas Aurimaitė,Kaišiadorys,pristatytas,2.99,2020-08-28,9:57,internetu,4
1,4.99,Jurgis Jurgis,Grigiškės,atšauktas,2.99,2016-02-19,10:40,internetu,5
2,34.98,Jolanta Jolantaitė,Neringa,patvirtintas,19.99,2016-04-10,14:39,internetu,5
5,47.95,Aurimas Aurimaitė,Anykščiai,pristatytas,2.99,2023-03-07,8:16,internetu,1
1,4.99,Aurimas Aurimaitė,Klaipėda,pristatytas,2.99,2014-10-25,14:47,parduotuvėje,2
3,27.97,Gintautas Gintautas,Kaišiadorys,pristatytas,4.99,2016-06-04,9:40,internetu,5
7,98.93,Aurimas Aurimaitė,Vilnius,naujas,2.99,2016-04-12,12:59,parduotuvėje,2
3,49.97,Rita Ritaitė,Šilutė,pristatytas,19.99,2018-10-22,10:44,parduotuvėje,4
1,9.99,Marius Marius,Šiauliai,pristatytas,2.99,2020-10-11,11:16,internetu,4
4,28.96,Kazimieras Kazimieraitis,Kaišiadorys,pristatytas,19.99,2017-04-30,15:27,internetu,5
2,15.98,Aurimas Aurimaitė,Šilutė,pristatytas,9.99,2014-11-16,10:42,internetu,5
1,29.99,Vytautas Vytenis,Visaginas,pristatytas,4.99,2023-04-16,10:9,parduotuvėje,5
5,50.95,Dalia Dalinskaitė,Zarasai,pristatytas,2.99,2016-10-15,8:49,internetu,3
4,40.96,Aurimas Aurimaitė,Šalčininkai,patvirtintas,2.99,2016-07-20,15:57,internetu,5
3,30.97,Marius Marius,Širvintos,pristatytas,2.99,2022-05-10,15:16,internetu,4
3,63.97,Aurimas Aurimaitė,Druskininkai,pristatytas,2.99,2019-05-12,15:0,internetu,2
2,20.98,Rasa Rasaitė,Tauragė,pristatytas,9.99,2018-01-15,12:46,internetu,3
3,22.97,Vaida Vaidaitė,Kėdainiai,pristatytas,9.99,2015-09-01,8:13,parduotuvėje,5
5,104.95,Elžbieta Elžbietaitė,Ukmergė,pristatytas,4.99,2018-01-31,10:29,internetu,5
6,157.94,Elžbieta Elžbietaitė,Klaipėda,pristatytas,2.99,2023-05-24,13:34,internetu,2
4,38.96,Vitalijus Vitkus,Kaišiadorys,pristatytas,2.99,2021-05-06,8:15,internetu,5
2,19.98,Rimantas Rimantėlis,Švenčionys,pristatytas,0.00,2019-03-17,12:56,internetu,4
5,43.95,Marius Marius,Lazdijai,pristatytas,2.99,2018-06-01,12:26,internetu,3
7,147.93,Vitalijus Vitkus,Kaunas,pristatytas,2.99,2023-02-25,10:15,internetu,5
1,9.99,Jolanta Jolantaitė,Plungė,pristatytas,4.99,2018-09-04,15:19,parduotuvėje,5
1,5.99,Bronius Bronius,Kėdainiai,pristatytas,19.99,2020-12-17,8:51,internetu,5
3,20.97,Jolanta Jolantaitė,Rokiškis,pristatytas,9.99,2017-01-25,13:50,internetu,4
2,39.98,Jolanta Jolantaitė,Tauragė,pristatytas,4.99,2020-08-25,10:6,internetu,5
4,59.96,Viktorija Viktorienė,Radviliškis,atšauktas,4.99,2017-04-18,12:1,parduotuvėje,3
5,38.95,Aurimas Aurimaitė,Kaišiadorys,atšauktas,9.99,2022-10-06,15:59,parduotuvėje,5
5,80.95,Marius Marius,Zarasai,pristatytas,2.99,2023-07-25,13:7,internetu,5
5,109.95,Bronius Bronius,Trakai,pristatytas,2.99,2014-12-22,9:43,parduotuvėje,2
4,49.96,Ona Onaitė,Kybartai,naujas,2.99,2014-11-24,9:7,internetu,5
3,49.97,Bronius Bronius,Kėdainiai,pristatytas,2.99,2021-05-10,14:44,internetu,5
4,49.96,Petras Petraitis,Mažeikiai,pristatytas,19.99,2018-08-10,15:59,internetu,2
5,134.95,Ona Onaitė,Pabradė,pristatytas,19.99,2018-09-05,8:48,internetu,5
6,177.94,Aidas Aidaitis,Šiauliai,pristatytas,2.99,2024-01-09,9:48,internetu,4
3,44.97,Aurimas Aurimaitė,Druskininkai,pristatytas,4.99,2017-12-13,14:23,internetu,5
2,19.98,Rimantas Rimantėlis,Šalčininkai,pristatytas,2.99,2018-03-29,12:17,parduotuvėje,5
3,69.97,Jurgis Jurgis,Šilutė,pristatytas,9.99,2023-12-23,14:43,parduotuvėje,5
2,64.98,Jolanta Jolantaitė,Biržai,atšauktas,2.99,2015-03-11,8:21,internetu,5
3,28.97,Dalia Dalinskaitė,Kaunas,naujas,2.99,2023-11-07,12:48,internetu,5
2,19.98,Rasa Rasaitė,Šilutė,pristatytas,0.00,2021-08-01,14:25,parduotuvėje,3
2,19.98,Jurgis Jurgis,Ukmergė,patvirtintas,19.99,2016-01-24,12:3,internetu,2
5,147.95,Jolanta Jolantaitė,Raseiniai,pristatytas,2.99,2017-05-10,11:57,internetu,5
1,9.99,Vaidas Vaidas,Pakruojis,pristatytas,2.99,2018-04-12,14:7,internetu,2
3,94.97,Elžbieta Elžbietaitė,Pabradė,pristatytas,9.99,2016-11-02,8:20,internetu,5
3,24.97,Marius Marius,Švenčionys,pristatytas,2.99,2021-12-31,10:46,internetu,5
5,99.95,Gintarė Gintarytė,Švenčionys,pristatytas,0.00,2021-07-10,8:25,internetu,5
2,10.98,Inga Ingaitė,Trakai,pristatytas,2.99,2015-06-13,13:6,internetu,4
2,44.98,Inga Ingaitė,Marijampolė,atšauktas,2.99,2021-02-22,15:30,internetu,3
3,67.97,Viktorija Viktorienė,Zarasai,išsiųstas,0.00,2020-06-29,11:19,parduotuvėje,5
4,22.96,Kazimieras Kazimieraitis,Kaišiadorys,naujas,0.00,2020-10-22,13:26,parduotuvėje,5
6,96.94,Aldona Aldonaitė,Klaipėda,pristatytas,19.99,2018-09-10,12:27,parduotuvėje,5
4,99.96,Dalia Dalinskaitė,Kėdainiai,pristatytas,9.99,2015-04-02,8:57,parduotuvėje,4
5,63.95,Jolanta Jolantaitė,Radviliškis,pristatytas,2.99,2019-07-02,13:34,internetu,5
2,59.98,Viktorija Viktorienė,Šilutė,pristatytas,2.99,2021-02-23,15:19,internetu,5
1,49.99,Gintaras Gintaraitis,Kybartai,patvirtintas,2.99,2022-03-07,9:6,internetu,2
1,14.99,Aldona Aldonaitė,Visaginas,pristatytas,9.99,2019-02-04,8:3,internetu,5
1,9.99,Marius Marius,Kėdainiai,pristatytas,4.99,2023-11-17,8:31,internetu,5
3,54.97,Gintarė Gintarytė,Kupiškis,pristatytas,2.99,2017-03-08,12:54,internetu,4
10,201.90,Gintarė Gintarytė,Klaipėda,pristatytas,0.00,2018-11-02,15:14,parduotuvėje,5
3,22.97,Marius Marius,Biržai,pristatytas,4.99,2021-12-02,8:24,internetu,4
5,110.95,Viktorija Viktorienė,Pakruojis,pristatytas,19.99,2021-09-07,10:26,internetu,3
3,62.97,Marius Marius,Kretinga,pristatytas,19.99,2014-12-14,15:31,internetu,2
2,22.98,Jolanta Jolantaitė,Panevėžys,atšauktas,2.99,2015-02-16,9:49,internetu,5
5,94.95,Marius Marius,Joniškis,pristatytas,2.99,2017-12-01,15:40,internetu,4
1,7.99,Aurimas Aurimaitė,Druskininkai,pristatytas,2.99,2024-05-01,8:57,internetu,3
1,9.99,Inga Ingaitė,Kaišiadorys,pristatytas,2.99,2020-11-27,15:41,internetu,3
4,35.96,Gintarė Gintarytė,Anykščiai,patvirtintas,2.99,2022-09-26,8:16,parduotuvėje,4
5,143.95,Gintarė Gintarytė,Raseiniai,pristatytas,4.99,2016-02-23,15:28,parduotuvėje,5
1,4.99,Viktorija Viktorienė,Marijampolė,pristatytas,0.00,2016-04-05,11:8,internetu,5
5,61.95,Vaidas Vaidas,Kaišiadorys,atšauktas,0.00,2022-08-17,15:27,internetu,2
3,107.97,Elžbieta Elžbietaitė,Šilutė,atšauktas,0.00,2019-11-20,15:0,parduotuvėje,4
2,99.98,Aldona Aldonaitė,Trakai,pristatytas,0.00,2023-12-18,9:43,parduotuvėje,5
2,19.98,Bronius Bronius,Alytus,atšauktas,2.99,2022-01-08,12:21,internetu,5
4,179.96,Marius Marius,Šilutė,pristatytas,9.99,2023-01-06,14:9,internetu,4
4,90.96,Marius Marius,Kupiškis,pristatytas,2.99,2023-10-08,10:27,internetu,4
4,55.96,Rita Ritaitė,Visaginas,pristatytas,9.99,2020-11-07,12:16,internetu,5
1,49.99,Elžbieta Elžbietaitė,Ukmergė,pristatytas,19.99,2024-02-09,11:13,internetu,5
1,9.99,Gintautas Gintautas,Šilutė,pristatytas,9.99,2019-10-03,8:20,internetu,1
2,14.98,Bronius Bronius,Šilutė,pristatytas,2.99,2014-11-30,13:21,internetu,5
4,75.96,Rimantas Rimantėlis,Kaišiadorys,naujas,19.99,2024-03-03,11:59,parduotuvėje,5
5,128.95,Asta Astaitė,Kaišiadorys,pristatytas,9.99,2020-04-18,15:48,internetu,2
1,5.99,Giedrė Giedrytė,Raseiniai,pristatytas,4.99,2020-01-14,8:35,parduotuvėje,5
4,68.96,Jolanta Jolantaitė,Vilnius,pristatytas,2.99,2016-02-18,15:41,parduotuvėje,5
4,59.96,Gintautas Gintautas,Šilutė,pristatytas,2.99,2019-10-02,11:45,internetu,5
2,34.98,Jolanta Jolantaitė,Marijampolė,atšauktas,2.99,2016-12-31,14:46,parduotuvėje,5
1,49.99,Ona Onaitė,Visaginas,pristatytas,4.99,2022-09-06,10:5,internetu,4
2,19.98,Vitalijus Vitkus,Jonava,atšauktas,0.00,2016-10-15,13:58,parduotuvėje,3
5,52.95,Jonas Jonaitis,Šilutė,naujas,2.99,2020-05-05,15:38,internetu,5
2,14.98,Laima Laimaitė,Plungė,atšauktas,0.00,2024-01-02,9:48,internetu,5
1,29.99,Viktorija Viktorienė,Alytus,pristatytas,19.99,2021-11-21,15:8,parduotuvėje,4
4,29.96,Aurimas Aurimaitė,Švenčionys,pristatytas,2.99,2018-02-24,9:5,internetu,3
5,129.95,Inga Ingaitė,Grigiškės,patvirtintas,2.99,2019-07-24,10:53,internetu,5
1,14.99,Asta Astaitė,Šilutė,pristatytas,9.99,2022-01-05,9:59,parduotuvėje,4
5,60.95,Gintautas Gintautas,Šilutė,pristatytas,4.99,2020-01-09,12:0,parduotuvėje,5
5,72.95,Antanas Antanaitis,Šiauliai,pristatytas,2.99,2016-08-25,14:31,parduotuvėje,5
3,22.97,Aidas Aidaitis,Kaunas,pristatytas,0.00,2018-05-09,9:54,internetu,3
4,65.96,Vytautas Vytenis,Ignalina,pristatytas,0.00,2023-02-09,14:52,internetu,4
1,49.99,Elžbieta Elžbietaitė,Zarasai,pristatytas,4.99,2022-08-14,15:53,internetu,5
5,109.95,Laima Laimaitė,Tauragė,pristatytas,2.99,2019-01-06,15:49,internetu,3
3,18.97,Aldona Aldonaitė,Pabradė,pristatytas,9.99,2021-04-10,12:33,internetu,2
5,140.95,Ona Onaitė,Šilutė,pristatytas,2.99,2016-03-22,12:33,internetu,4
5,39.95,Laima Laimaitė,Kazlų Rūda,išsiųstas,2.99,2017-04-18,11:16,internetu,5
3,18.97,Vaidas Vaidas,Zarasai,pristatytas,2.99,2024-03-14,10:28,internetu,4
5,81.95,Jonas Jonaitis,Raseiniai,pristatytas,2.99,2018-05-20,10:51,parduotuvėje,3
1,9.99,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2017-04-17,9:36,parduotuvėje,5
1,9.99,Asta Astaitė,Ignalina,pristatytas,2.99,2018-11-24,14:26,internetu,2
5,144.95,Kazimieras Kazimieraitis,Kaišiadorys,naujas,2.99,2018-06-25,13:52,internetu,5
2,79.98,Jolanta Jolantaitė,Tauragė,išsiųstas,2.99,2021-11-12,12:45,parduotuvėje,5
5,44.95,Gintarė Gintarytė,Zarasai,pristatytas,4.99,2021-09-05,8:22,parduotuvėje,1
5,110.95,Ona Onaitė,Šilutė,pristatytas,19.99,2015-01-12,11:30,internetu,5
1,29.99,Asta Astaitė,Neringa,pristatytas,4.99,2020-06-27,9:51,parduotuvėje,5
5,34.95,Vytautas Vytenis,Šilutė,pristatytas,2.99,2021-05-08,11:14,internetu,2
1,29.99,Ona Onaitė,Utena,pristatytas,2.99,2017-09-21,10:43,internetu,5
4,44.96,Jolanta Jolantaitė,Palanga,pristatytas,4.99,2021-05-16,12:28,internetu,5
1,9.99,Jurgis Jurgis,Trakai,pristatytas,2.99,2018-07-14,10:14,parduotuvėje,3
5,82.95,Petras Petraitis,Anykščiai,patvirtintas,0.00,2021-08-01,12:1,internetu,5
1,7.99,Marius Marius,Zarasai,pristatytas,2.99,2017-11-03,14:15,internetu,5
2,20.98,Aurimas Aurimaitė,Šilutė,pristatytas,0.00,2015-10-31,10:56,internetu,2
5,66.95,Elžbieta Elžbietaitė,Grigiškės,atšauktas,9.99,2017-01-10,15:46,internetu,4
4,74.96,Vilma Vilmaitė,Neringa,išsiųstas,4.99,2021-05-14,10:57,parduotuvėje,5
4,60.96,Asta Astaitė,Kybartai,naujas,9.99,2016-11-14,8:7,parduotuvėje,5
2,24.98,Elžbieta Elžbietaitė,Anykščiai,pristatytas,2.99,2015-08-31,13:44,internetu,5
5,74.95,Rasa Rasaitė,Neringa,naujas,19.99,2020-06-04,12:21,parduotuvėje,5
3,44.97,Jurgis Jurgis,Kalvarija,išsiųstas,4.99,2020-10-22,11:14,internetu,4
9,184.91,Gintaras Gintaraitis,Klaipėda,pristatytas,4.99,2018-03-05,8:53,internetu,5
1,5.99,Vaida Vaidaitė,Pabradė,pristatytas,19.99,2021-08-22,12:14,parduotuvėje,5
4,50.96,Jonas Jonaitis,Mažeikiai,pristatytas,2.99,2020-09-23,12:10,internetu,5
3,67.97,Rasa Rasaitė,Širvintos,pristatytas,0.00,2023-05-03,8:11,parduotuvėje,3
1,9.99,Viktorija Viktorienė,Kėdainiai,pristatytas,2.99,2021-06-01,12:58,internetu,4
2,12.98,Giedrius Giedraitis,Prienai,pristatytas,2.99,2023-08-29,8:28,internetu,3
3,43.97,Marius Marius,Kėdainiai,naujas,2.99,2016-12-03,9:4,internetu,4
3,105.97,Jonas Jonaitis,Kėdainiai,pristatytas,2.99,2020-04-11,8:50,internetu,1
1,5.99,Aldona Aldonaitė,Mažeikiai,pristatytas,9.99,2017-05-07,10:13,internetu,5
5,107.95,Jolanta Jolantaitė,Kazlų Rūda,patvirtintas,0.00,2017-12-29,15:0,internetu,5
1,9.99,Gintaras Gintaraitis,Alytus,pristatytas,2.99,2018-09-29,9:27,internetu,5
2,24.98,Giedrius Giedraitis,Varėna,pristatytas,4.99,2022-04-27,8:48,internetu,5
5,104.95,Dalia Dalinskaitė,Zarasai,pristatytas,2.99,2016-09-29,15:29,internetu,5
1,9.99,Laima Laimaitė,Anykščiai,pristatytas,19.99,2017-03-04,10:9,internetu,1
1,29.99,Giedrius Giedraitis,Alytus,pristatytas,0.00,2020-04-23,10:12,parduotuvėje,5
5,101.95,Gintarė Gintarytė,Šilutė,pristatytas,2.99,2019-06-04,14:2,internetu,5
1,5.99,Aidas Aidaitis,Pakruojis,pristatytas,19.99,2019-05-19,8:4,internetu,5
1,5.99,Ona Onaitė,Kretinga,pristatytas,4.99,2016-01-03,13:45,internetu,2
2,19.98,Giedrė Giedrytė,Ukmergė,pristatytas,2.99,2016-02-17,10:38,internetu,4
5,55.95,Marius Marius,Zarasai,pristatytas,2.99,2019-01-11,10:9,parduotuvėje,5
4,72.96,Giedrius Giedraitis,Švenčionys,išsiųstas,2.99,2021-08-01,15:52,internetu,3
5,112.95,Aurimas Aurimaitė,Zarasai,pristatytas,0.00,2024-01-26,15:18,internetu,5
3,23.97,Aldona Aldonaitė,Šilutė,pristatytas,19.99,2022-02-05,13:29,internetu,4
2,37.98,Dalia Dalinskaitė,Zarasai,naujas,2.99,2019-05-16,8:12,internetu,1
4,74.96,Jonas Jonaitis,Ukmergė,pristatytas,0.00,2019-03-24,10:38,internetu,5
2,64.98,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2023-07-24,13:37,internetu,3
2,64.98,Vytautas Vytenis,Kaišiadorys,pristatytas,2.99,2023-05-08,8:34,internetu,5
1,49.99,Vitalijus Vitkus,Kaišiadorys,patvirtintas,9.99,2016-06-07,9:52,internetu,4
1,4.99,Aldona Aldonaitė,Marijampolė,išsiųstas,2.99,2022-11-21,15:14,parduotuvėje,4
4,97.96,Kazimieras Kazimieraitis,Zarasai,pristatytas,0.00,2020-10-16,8:40,parduotuvėje,5
1,14.99,Ona Onaitė,Širvintos,pristatytas,4.99,2021-02-09,11:50,parduotuvėje,3
5,40.95,Gintaras Gintaraitis,Trakai,pristatytas,2.99,2019-07-04,11:26,internetu,2
1,7.99,Aidas Aidaitis,Kalvarija,naujas,9.99,2021-05-18,13:47,internetu,4
2,44.98,Jolanta Jolantaitė,Šiauliai,pristatytas,9.99,2023-04-01,15:39,internetu,5
2,15.98,Gintarė Gintarytė,Kėdainiai,pristatytas,19.99,2020-07-07,12:40,internetu,3
8,191.92,Jolanta Jolantaitė,Klaipėda,patvirtintas,2.99,2017-03-06,9:28,internetu,3
5,76.95,Jolanta Jolantaitė,Kėdainiai,pristatytas,19.99,2023-09-16,13:32,internetu,5
3,94.97,Gintarė Gintarytė,Radviliškis,pristatytas,4.99,2017-04-02,9:24,parduotuvėje,4
4,119.96,Antanas Antanaitis,Kazlų Rūda,pristatytas,2.99,2014-12-25,12:24,internetu,3
5,40.95,Marius Marius,Šilutė,išsiųstas,2.99,2022-03-07,11:43,internetu,4
7,165.93,Vaida Vaidaitė,Kaunas,pristatytas,2.99,2021-01-20,13:7,internetu,2
1,49.99,Marius Marius,Palanga,pristatytas,9.99,2016-04-07,10:1,internetu,5
4,68.96,Jurgis Jurgis,Švenčionys,pristatytas,9.99,2021-04-20,14:54,internetu,4
4,84.96,Jurgis Jurgis,Anykščiai,pristatytas,0.00,2019-10-12,10:47,internetu,4
2,12.98,Aurimas Aurimaitė,Kėdainiai,atšauktas,9.99,2018-04-23,15:22,parduotuvėje,1
3,61.97,Marius Marius,Neringa,pristatytas,4.99,2018-02-18,8:8,parduotuvėje,5
2,15.98,Giedrė Giedrytė,Alytus,patvirtintas,0.00,2021-12-23,9:51,internetu,2
4,82.96,Rita Ritaitė,Šiauliai,išsiųstas,4.99,2022-05-29,10:48,internetu,5
4,84.96,Jolanta Jolantaitė,Grigiškės,pristatytas,19.99,2020-02-24,11:17,parduotuvėje,5
1,9.99,Vaida Vaidaitė,Švenčionys,pristatytas,2.99,2014-12-22,15:26,internetu,4
2,24.98,Petras Petraitis,Mažeikiai,pristatytas,19.99,2018-02-18,10:40,internetu,5
3,19.97,Ona Onaitė,Kėdainiai,pristatytas,0.00,2021-05-17,10:43,internetu,5
4,31.96,Aldona Aldonaitė,Palanga,pristatytas,9.99,2022-06-30,14:11,internetu,3
3,59.97,Antanas Antanaitis,Radviliškis,pristatytas,2.99,2023-10-10,14:58,internetu,4
5,80.95,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2019-03-08,10:52,internetu,3
2,15.98,Vytautas Vytenis,Lazdijai,pristatytas,2.99,2023-10-23,11:49,parduotuvėje,5
3,64.97,Rimantas Rimantėlis,Šilutė,pristatytas,0.00,2014-12-26,10:19,parduotuvėje,4
5,94.95,Gintaras Gintaraitis,Šilutė,pristatytas,19.99,2023-05-20,10:11,internetu,4
3,60.97,Giedrius Giedraitis,Zarasai,pristatytas,2.99,2022-04-02,9:44,internetu,4
4,35.96,Elžbieta Elžbietaitė,Šilutė,patvirtintas,2.99,2014-12-18,11:7,internetu,2
1,14.99,Antanas Antanaitis,Grigiškės,pristatytas,9.99,2023-01-05,14:32,parduotuvėje,5
5,89.95,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2022-11-05,14:27,internetu,5
4,113.96,Jurgis Jurgis,Plungė,pristatytas,0.00,2021-11-21,11:11,internetu,5
2,19.98,Vaida Vaidaitė,Pabradė,pristatytas,19.99,2022-08-31,12:43,parduotuvėje,4
3,24.97,Vaida Vaidaitė,Kalvarija,pristatytas,2.99,2023-04-27,9:29,internetu,1
